links
CF252-D2-C
https://codeforces.com/problemset/problem/189/A
https://codeforces.com/problemset/problem/1037/C
https://codeforces.com/problemset/problem/1365/B
https://codeforces.com/problemset/problem/478/B
https://codeforces.com/problemset/problem/1352/D
https://codeforces.com/problemset/problem/4/C
https://codeforces.com/problemset/problem/1335/D
https://codeforces.com/problemset/problem/1371/C
https://codeforces.com/problemset/problem/1649/B
https://codeforces.com/problemset/problem/96/B
https://codeforces.com/problemset/problem/450/B
https://codeforces.com/problemset/problem/451/B
https://codeforces.com/problemset/problem/1774/C
CF450-D2-B
https://codeforces.com/problemset/problem/1815/A
https://codeforces.com/problemset/problem/545/D
https://codeforces.com/problemset/problem/459/B
https://codeforces.com/problemset/problem/25/A
https://codeforces.com/problemset/problem/508/B
CF304-D2-C
CF378-D2-B
CF570-D2-B
https://codeforces.com/problemset/problem/1830/A
https://codeforces.com/problemset/problem/1824/A
https://codeforces.com/problemset/problem/1573/B
https://codeforces.com/problemset/problem/1773/E
https://codeforces.com/problemset/problem/698/A
https://codeforces.com/problemset/problem/550/B
https://codeforces.com/problemset/problem/414/B
https://codeforces.com/problemset/problem/1628/A
https://codeforces.com/problemset/problem/1490/E
https://codeforces.com/problemset/problem/1800/E1
https://codeforces.com/problemset/problem/1195/C
https://codeforces.com/problemset/problem/1462/D
https://codeforces.com/problemset/problem/1579/D
https://codeforces.com/problemset/problem/1684/C
https://codeforces.com/problemset/problem/1634/B
https://codeforces.com/problemset/problem/1790/E
https://codeforces.com/problemset/problem/1324/D
https://codeforces.com/problemset/problem/1840/D
https://codeforces.com/problemset/problem/977/D
https://codeforces.com/problemset/problem/1559/D1
https://codeforces.com/problemset/problem/1759/D
https://codeforces.com/problemset/problem/514/B
https://codeforces.com/problemset/problem/1701/C
https://codeforces.com/problemset/problem/1838/C
https://codeforces.com/problemset/problem/1374/D
https://codeforces.com/problemset/problem/1369/C
https://codeforces.com/problemset/problem/1551/B2
https://codeforces.com/problemset/problem/1606/C
https://codeforces.com/problemset/problem/1167/C
https://codeforces.com/problemset/problem/1519/C
https://codeforces.com/problemset/problem/1772/D
https://codeforces.com/problemset/problem/507/B
https://codeforces.com/problemset/problem/1706/C
https://codeforces.com/problemset/problem/1609/C
https://codeforces.com/problemset/problem/515/C
https://codeforces.com/problemset/problem/1624/D
https://codeforces.com/problemset/problem/1679/C
https://codeforces.com/problemset/problem/1515/C
https://codeforces.com/problemset/problem/1312/C
https://codeforces.com/problemset/problem/1451/C
https://codeforces.com/problemset/problem/1749/C
https://codeforces.com/problemset/problem/1721/C
https://codeforces.com/problemset/problem/1837/D
https://codeforces.com/problemset/problem/1682/C
https://codeforces.com/problemset/problem/1728/C
https://codeforces.com/problemset/problem/1691/C
https://codeforces.com/problemset/problem/1513/B
https://codeforces.com/problemset/problem/1095/C
https://codeforces.com/problemset/problem/1285/C
https://codeforces.com/problemset/problem/1748/B
https://codeforces.com/problemset/problem/1201/C
https://codeforces.com/problemset/problem/1670/C
https://codeforces.com/problemset/problem/520/B
https://codeforces.com/problemset/problem/1627/C
https://codeforces.com/problemset/problem/1719/C
https://codeforces.com/problemset/problem/1758/C
https://codeforces.com/problemset/problem/1245/C
https://codeforces.com/problemset/problem/1697/C
https://codeforces.com/problemset/problem/1644/C
https://codeforces.com/problemset/problem/1714/E
https://codeforces.com/problemset/problem/489/C
https://codeforces.com/problemset/problem/1833/D
https://codeforces.com/problemset/problem/1526/B
https://codeforces.com/problemset/problem/1805/C
https://codeforces.com/problemset/problem/1761/C
https://codeforces.com/problemset/problem/1654/C
https://codeforces.com/problemset/problem/1771/B
https://codeforces.com/problemset/problem/1535/C
https://codeforces.com/problemset/problem/1762/C
https://codeforces.com/problemset/problem/1696/C
https://codeforces.com/problemset/problem/1705/C
https://codeforces.com/problemset/problem/1735/C
https://codeforces.com/problemset/problem/1348/B
https://codeforces.com/problemset/problem/1764/C
https://codeforces.com/problemset/problem/289/B
https://codeforces.com/problemset/problem/1350/B
https://codeforces.com/problemset/problem/1740/C
https://codeforces.com/problemset/problem/1750/C
https://codeforces.com/problemset/problem/732/D
CF79-D2-B
CF699-D2-C
CF514-D2-B
CF520-D2-B
CF505-D2-B
CF445-D2-B
CF448-D2-B
CF544-D2-B
CF141-D2-B
CF369-D2-B
CF550-D2-B
CF602-D2-B
CF614-D2-B
CF337-D2-B
CF493-D2-B
CF1009-D2-B
CF435-D2-B
CF525-D2-B
CF492-D2-C
CF515-D2-C
CF546-D2-C
CF651-D2-C
CF518-D2-B
CF296-D2-C
CF131-D2-C
CF479-D2-B
CF227-D2-C
CF219-D2-B
CF534-D2-B
CF151-D2-C
CF313-D2-C
CF430-D2-B
CF816-D2-B
CF675-D2-B
CF975-D2-C
CF233-D2-B
CF719-D2-B
CF287-D2-C
CF203-D2-C
CF401-D2-C
CF489-D2-C
CF152-D2-C
CF363-D2-C
